gbifID,species,latitude,longitude
3058780692,Bryum argenteum,42.016438,-87.826076
3058773208,Hylocomium splendens,49.251214,-122.820733
3058760899,Sphagnum lescurii,30.533342,-88.915111
3058754906,Hylocomium splendens,48.422255,-123.589287
3058748237,Bryum argenteum,40.664935,-74.090463
3058746194,Hylocomium splendens,49.253442,-122.817336
3058743604,Plagiomnium cuspidatum,39.443012,-82.582094
3058741983,Bryum argenteum,40.769763,-73.948086
3058735985,Hylocomium splendens,48.489444,-121.617778
3058734789,Syntrichia ruralis,47.802508,-117.06385
3058733244,Hylocomium splendens,48.317378,-123.642944
3058732282,Bryum argenteum,40.666998,-74.099576
3058726066,Bryum argenteum,40.769375,-73.948527
3058723141,Syntrichia ruralis,47.752294,-116.807975
3058722160,Plagiomnium cuspidatum,40.86675,-73.875847
3058717245,Hylocomium splendens,48.317007,-123.640115
3058713703,Hylocomium splendens,38.700997,-79.53025
3058709598,Hylocomium splendens,48.878288,-122.122397
3058702136,Bryum argenteum,40.558561,-74.52822
3058696099,Syntrichia ruralis,49.426903,-119.607146
3058695187,Polytrichum piliferum,48.492912,-123.342949
3058692244,Bryum argenteum,40.793034,-73.920388
3058689993,Hylocomium splendens,48.496513,-123.341713
3058440303,Plagiomnium medium,36.1375,-118.53333
3058437702,Dicranum montanum,43.60496,-72.81922
3058437700,Dicranum montanum,43.60488,-72.81999
3058437697,Andreaea rupestris,43.60491,-72.8203
3058437623,Dicranum montanum,44.164233,-72.489239
3058437610,Plagiomnium cuspidatum,44.164233,-72.489239
3058437603,Dicranum montanum,44.2733,-72.74777
3058437583,Sphagnum centrale,43.9178,-72.9812
3058437400,Andreaea rupestris,43.38306,-72.59759
3058437398,Plagiomnium cuspidatum,43.38306,-72.59759
3058437368,Bryum argenteum,43.383527,-72.597657
3044956383,Sphagnum centrale,42.34469,-79.43019
3044948905,Sphagnum lescurii,30.740375,-82.075447
3044946927,Hylocomium splendens,44.3992,-122.348507
3044945617,Polytrichum piliferum,59.185399,-129.775802
3044941053,Bryum argenteum,38.276694,-122.239104
3044938627,Hylocomium splendens,49.081731,-123.705619
3044936080,Hylocomium splendens,48.948045,-123.501065
3044932624,Hylocomium splendens,49.080403,-123.7034
3044928791,Hylocomium splendens,49.305673,-122.690033
3044923973,Hylocomium splendens,49.31627,-124.55532
3044916151,Hylocomium splendens,49.241208,-122.924011
3044911572,Polytrichum piliferum,48.520603,-123.514738
3044902479,Syntrichia ruralis,42.986373,-76.090817
3044901140,Hylocomium splendens,49.247742,-122.922989
3044900156,Hylocomium splendens,49.241158,-122.924111
3044891953,Hylocomium splendens,49.302208,-122.696311
3044878811,Hylocomium splendens,49.334145,-122.76915
3044876836,Hylocomium splendens,49.306831,-122.691956
3044871987,Hylocomium splendens,49.302258,-122.696306
3044851391,Hylocomium splendens,44.692626,-72.38037
3044848728,Hylocomium splendens,48.499062,-123.341508
3044847432,Bryum argenteum,40.400905,-73.977083
3044842777,Hylocomium splendens,49.331528,-122.847092
3044838613,Hylocomium splendens,57.067822,-135.333847
3044838414,Hylocomium splendens,50.10382,-117.471281
3044837820,Sphagnum lescurii,30.375525,-88.707367
3044829998,Hylocomium splendens,49.4036,-123.467042
3044828025,Syntrichia ruralis,47.696111,-117.494722
3044824747,Hylocomium splendens,49.331936,-122.846961
3044823926,Hylocomium splendens,49.302161,-122.704803
3044821130,Bryum argenteum,32.707616,-97.356592
3044820980,Polytrichum piliferum,48.459358,-123.321687
3044817777,Hylocomium splendens,48.816053,-125.121925
3044816758,Polytrichum piliferum,48.49318,-123.346475
3044816025,Syntrichia ruralis,49.508369,-119.647211
3044811887,Hylocomium splendens,48.989847,-125.391751
3044805933,Hylocomium splendens,49.302156,-122.70475
3044800981,Hylocomium splendens,49.31613,-124.555078
3044773788,Hylocomium splendens,45.534428,-122.707992
3044768738,Hylocomium splendens,48.543865,-122.683855
3044758763,Hylocomium splendens,47.094406,-121.463402
3044752290,Hylocomium splendens,54.288476,-130.269582
3044743746,Hylocomium splendens,48.465745,-122.599158
3044740208,Hylocomium splendens,49.247781,-122.922989
3044736892,Hylocomium splendens,49.481055,-123.867133
3044736760,Hylocomium splendens,49.355228,-123.110961
3044734891,Hylocomium splendens,46.994968,-121.916567
3044733735,Hylocomium splendens,43.804885,-122.318476
3044730131,Hylocomium splendens,49.247794,-122.922853
3044729383,Polytrichum piliferum,48.431145,-123.335842
3044725778,Hylocomium splendens,49.334797,-122.846886
3044723464,Bryum argenteum,43.781511,-89.01404
3044715915,Hylocomium splendens,49.306889,-122.694542
3044714886,Hylocomium splendens,49.302202,-122.704835
3044710927,Hylocomium splendens,49.481678,-123.872728
3044707910,Hylocomium splendens,49.30255,-122.691819
3044707619,Polytrichum piliferum,49.228408,-123.951992
3044706792,Hylocomium splendens,49.334728,-122.846839
3044705795,Syntrichia ruralis,49.08219,-113.835327
3044703973,Hylocomium splendens,49.313858,-124.555313
3044698957,Hylocomium splendens,49.405572,-123.463542
3044695857,Hylocomium splendens,49.305436,-122.688828
3044691960,Hylocomium splendens,49.301967,-122.692528
3044683857,Hylocomium splendens,44.39835,-122.393806
3044677649,Hylocomium splendens,49.083161,-123.707969
3044663768,Hylocomium splendens,49.331019,-122.847267
3044662898,Hylocomium splendens,48.962807,-125.558274
3044662889,Hylocomium splendens,49.302672,-122.704497
3044660684,Hylocomium splendens,49.082336,-123.709061
3044658550,Hylocomium splendens,49.408548,-123.46341
3044656775,Hylocomium splendens,48.31827,-123.647135
3044646846,Hylocomium splendens,52.907488,-118.045161
3044638733,Hylocomium splendens,43.96285,-122.61732
3044632408,Hylocomium splendens,48.358369,-123.741087
3044630456,Hylocomium splendens,43.962857,-122.614309
3044629389,Hylocomium splendens,44.692618,-72.381547
3044628795,Hylocomium splendens,44.180541,-87.526514
3044620396,Hylocomium splendens,44.6926,-72.380488
3044609358,Bryum argenteum,48.950001,-57.949722
3044593394,Hylocomium splendens,46.330873,-86.498229
3044592795,Hylocomium splendens,44.641369,-123.311281
3044590228,Polytrichum piliferum,48.411153,-123.346978
3044585730,Hylocomium splendens,47.395748,-91.322733
3044583051,Hylocomium splendens,49.407014,-123.459753
3044576842,Bryum argenteum,37.371737,-122.105681
3044573739,Hylocomium splendens,48.758889,-122.119755
3044572772,Hylocomium splendens,46.803512,-122.414985
3044570830,Hylocomium splendens,48.733614,-122.376247
3044569386,Hylocomium splendens,44.692625,-72.380368
3044566449,Polytrichum piliferum,49.517742,-124.602119
3044562857,Sphagnum lescurii,30.375581,-88.707536
3044562476,Polytrichum piliferum,49.517253,-124.597739
3044555763,Syntrichia ruralis,60.78307,-136.226195
3044555031,Bryum argenteum,40.768546,-73.948393
3044550740,Polytrichum piliferum,57.787056,-152.442342
3043648746,Bryum argenteum,31.914265,-106.044424
3043104341,Hymenostylium recurvirostrum,42.4,-76.527778
3039500116,Bryum argenteum,40.769033,-73.947978
3039497873,Hylocomium splendens,49.376964,-122.890786
3039490963,Hylocomium splendens,49.376775,-122.891708
3039481425,Hylocomium splendens,49.337937,-123.014092
3039480646,Hylocomium splendens,44.914822,-63.850812
3039472876,Hylocomium splendens,49.376708,-122.891739
3039467765,Hylocomium splendens,46.652222,-88.038956
3039467726,Hylocomium splendens,48.618381,-123.444428
3039466572,Bryum argenteum,30.121412,-81.824851
3039466088,Bryum argenteum,40.769582,-73.948601
3039465921,Hylocomium splendens,48.50817,-123.445865
3039454613,Hylocomium splendens,49.253372,-123.213997
3039453580,Hylocomium splendens,49.249772,-123.211914
3039452715,Polytrichum piliferum,48.458108,-123.477294
3039451490,Bryum argenteum,40.769815,-73.949125
3039450757,Hylocomium splendens,49.40707,-123.466183
3039448903,Hylocomium splendens,49.442353,-124.741826
3039441110,Bryum argenteum,40.769191,-73.94894
3039433542,Mnium hornum,46.731654,-60.909978
3039425924,Hylocomium splendens,48.405751,-123.560626
3039413409,Plagiomnium cuspidatum,45.158583,-64.429162
3039409757,Plagiomnium cuspidatum,40.239134,-87.786724
3039407776,Hylocomium splendens,44.634695,-63.939762
3039407486,Polytrichum piliferum,48.312634,-123.582652
3039403696,Hylocomium splendens,46.609304,-87.45374
3039403468,Polytrichum piliferum,48.592506,-123.275014
3039394535,Polytrichum piliferum,49.452167,-119.565492
3039389060,Hylocomium splendens,49.304822,-122.901519
3039386038,Hylocomium splendens,49.304764,-122.901597
3039384638,Plagiomnium cuspidatum,41.288643,-88.251729
3039384063,Hylocomium splendens,49.304814,-122.901572
3039372526,Polytrichum piliferum,48.317786,-123.655717
3039368794,Hylocomium splendens,49.257522,-122.828111
3039367758,Hylocomium splendens,47.598002,-122.787727
3039355525,Plagiomnium cuspidatum,44.290871,-90.730267
3039353846,Hylocomium splendens,49.330447,-122.461053
3039342872,Hylocomium splendens,49.251145,-123.216916
3039342760,Hylocomium splendens,49.356025,-122.453606
3039339566,Hylocomium splendens,44.730292,-63.690478
3039338754,Hylocomium splendens,49.3568,-122.454697
3039335797,Polytrichum piliferum,48.546167,-123.405512
3039329584,Hylocomium splendens,49.254203,-123.197507
3039328951,Syntrichia ruralis,47.415167,-117.551917
3039328727,Hylocomium splendens,49.256503,-122.819581
3039321770,Hylocomium splendens,49.256478,-122.819564
3039314084,Hylocomium splendens,57.164108,-135.571495
3039308757,Hylocomium splendens,49.356186,-122.453789
3039308753,Hylocomium splendens,49.407125,-123.465921
3039308652,Hylocomium splendens,48.459628,-123.480881
3039304877,Bryum argenteum,33.714441,-116.402548
3039299045,Hylocomium splendens,49.062402,-123.775189
3039293867,Hylocomium splendens,48.324104,-123.661301
3039290785,Hylocomium splendens,49.356831,-122.454719
3039285791,Hylocomium splendens,49.329994,-122.462097
3039276752,Hylocomium splendens,49.330025,-122.462006
3039261726,Polytrichum piliferum,45.292657,-79.596273
3039256051,Hylocomium splendens,57.127898,-135.371417
3039247670,Hylocomium splendens,47.525063,-116.738188
3039245610,Hylocomium splendens,49.877981,-119.423745
3039245486,Polytrichum piliferum,48.479583,-123.536531
3039236779,Hylocomium splendens,49.258178,-122.827575
3039230744,Hylocomium splendens,47.982268,-122.769859
3039228731,Hylocomium splendens,49.330956,-122.458931
3039224821,Hylocomium splendens,48.411523,-123.602743
3039221921,Hylocomium splendens,48.324589,-123.65036
3039221484,Mnium hornum,40.997388,-72.119142
3039213671,Hylocomium splendens,48.458672,-123.479692
3039213555,Hylocomium splendens,49.254228,-123.197803
3039205802,Plagiomnium cuspidatum,44.77798,-93.153687
3039199688,Hylocomium splendens,49.254568,-123.19739
3039197769,Polytrichum piliferum,48.499232,-123.515798
3039194025,Hylocomium splendens,49.309508,-122.899681
3039192078,Bryum argenteum,34.143551,-118.593379
3039183066,Hylocomium splendens,49.312089,-122.900244
3039180776,Plagiomnium cuspidatum,39.426912,-82.544747
3039173785,Bryum argenteum,39.599428,-79.960402
3039162585,Hylocomium splendens,49.080297,-121.669019
3039146044,Hylocomium splendens,49.308586,-122.900283
3039143008,Hylocomium splendens,48.400345,-123.664153
3039136739,Polytrichum piliferum,48.404217,-123.304283
3039136534,Polytrichum piliferum,49.451881,-119.564981
3039134667,Hylocomium splendens,42.44258,-78.83945
3039134034,Hylocomium splendens,49.310769,-122.901283
3039131075,Hylocomium splendens,49.307933,-122.900475
3039130120,Polytrichum piliferum,48.456444,-123.325531
3039126282,Hylocomium splendens,49.723432,-123.960271
3039125036,Hylocomium splendens,49.311844,-122.900331
3039123529,Polytrichum piliferum,48.956772,-124.462836
3039114008,Hylocomium splendens,49.310772,-122.901231
3039111764,Hylocomium splendens,47.05912,-79.777052
3039111504,Hylocomium splendens,49.851902,-125.879435
3032173967,Hylocomium splendens,48.420472,-71.052489
3032169657,Hylocomium splendens,50.053997,-125.362595
3032167188,Polytrichum piliferum,49.64102,-125.121293
3032162942,Hylocomium splendens,48.220263,-122.737564
3032161720,Bryum argenteum,41.76036,-87.54406
3032147727,Bryum argenteum,40.654708,-74.000192
3032141603,Polytrichum piliferum,49.315292,-122.896631
3032140596,Syntrichia ruralis,37.289772,-121.81053
3032139500,Hylocomium splendens,50.16844,-125.44842
3032133817,Hylocomium splendens,48.653139,-121.667454
3032133566,Polytrichum piliferum,49.315311,-122.896653
3032126582,Hylocomium splendens,48.343985,-123.657759
3032119127,Hylocomium splendens,49.288197,-122.490106
3032102931,Bryum argenteum,40.956708,-73.963037
3032097675,Hylocomium splendens,48.492782,-123.343565
3032088573,Hylocomium splendens,57.101183,-135.400401
3032086472,Hylocomium splendens,50.080819,-123.052797
3032084367,Bryum argenteum,40.638548,-73.560497
3032081507,Hylocomium splendens,48.342503,-123.647987
3032078477,Hylocomium splendens,48.492503,-123.336862
3032075814,Hylocomium splendens,48.051394,-123.78912
3032069422,Hylocomium splendens,49.338578,-123.01548
3032063169,Hylocomium splendens,49.284825,-122.496292
3032063005,Plagiomnium cuspidatum,41.18771,-87.965177
3032058121,Hylocomium splendens,49.286397,-122.492989
3032048933,Hylocomium splendens,49.323547,-122.968658
3032046056,Hylocomium splendens,49.326496,-122.96582
3032042788,Hylocomium splendens,57.060817,-135.305922
3032037808,Bryum argenteum,34.1613,-117.718887
3032030764,Bryum argenteum,40.768069,-73.948163
3032025167,Hylocomium splendens,49.282975,-122.495072
3032024489,Syntrichia ruralis,42.274453,-122.804118
3032022126,Hylocomium splendens,49.285717,-122.491486
3032019816,Hylocomium splendens,48.593034,-86.293378
3032019156,Hylocomium splendens,48.522402,-123.484351
3032014254,Plagiomnium cuspidatum,37.198309,-89.059257
3032010712,Hylocomium splendens,47.790088,-122.595938
3032008372,Hylocomium splendens,49.347763,-123.004678
3032007996,Hylocomium splendens,49.309788,-124.543442
3032005688,Sphagnum quinquefarium,36.424784,-81.148147
3032003773,Hylocomium splendens,48.33376,-122.167798
3032000291,Hylocomium splendens,49.47102,-123.683627
3031989483,Hylocomium splendens,48.482588,-123.554808
3031984814,Polytrichum piliferum,40.582615,-73.887539
3031983156,Hylocomium splendens,49.332683,-122.453964
3031979165,Plagiomnium cuspidatum,41.989327,-74.503709
3031978027,Bryum argenteum,40.78632,-73.966472
3031974021,Hylocomium splendens,51.917042,-119.325888
3031973658,Polytrichum piliferum,45.078992,-64.516953
3031961171,Hylocomium splendens,49.595786,-125.198472
3031934866,Polytrichum piliferum,40.582609,-73.887494
3031930432,Hylocomium splendens,49.292808,-122.603716
3031920998,Syntrichia ruralis,43.696063,-65.120103
3031918496,Hylocomium splendens,49.054056,-123.79384
3031914571,Hylocomium splendens,49.315978,-122.895722
3031897396,Plagiomnium cuspidatum,40.548003,-74.621678
3031896623,Hylocomium splendens,49.3632,-122.863244
3031894228,Bryum argenteum,40.767593,-73.949662
3031892916,Hylocomium splendens,48.722563,-122.34885
3031891586,Hylocomium splendens,49.326425,-122.897797
3031886999,Bryum argenteum,32.831624,-96.836761
3031880884,Hylocomium splendens,47.342663,-71.444887
3031876981,Sphagnum lescurii,28.501475,-81.119887
3031873048,Hylocomium splendens,53.502458,-113.592134
3031870589,Hylocomium splendens,49.316564,-122.895758
3031858040,Hylocomium splendens,45.300614,-62.972382
3031856276,Hylocomium splendens,48.454742,-123.698778
3031854004,Syntrichia ruralis,44.519883,-76.695555
3031845396,Hylocomium splendens,47.285358,-122.327132
3031844306,Bryum argenteum,32.973296,-117.110159
3031842574,Hylocomium splendens,48.631978,-123.624925
3031841469,Hylocomium splendens,48.42653,-123.530314
3031834998,Hylocomium splendens,45.133726,-63.336714
3031816665,Plagiomnium cuspidatum,40.102775,-88.212866
3031811102,Plagiomnium cuspidatum,42.045224,-88.318684
3031810092,Plagiomnium cuspidatum,41.66472,-87.923763
3031800530,Polytrichum piliferum,50.17004,-125.438533
3031789554,Bryum argenteum,40.577687,-74.451951
3031782970,Hylocomium splendens,49.578922,-125.564628
3031780647,Hylocomium splendens,49.316231,-122.895539
3031779477,Plagiomnium cuspidatum,39.599597,-79.95838
3031777636,Hylocomium splendens,49.320778,-122.893394
3031771062,Bryum argenteum,40.511146,-74.794351
3031757640,Hylocomium splendens,49.074927,-123.973324
3031749698,Hylocomium splendens,48.347553,-123.640533
3031746585,Hylocomium splendens,48.546609,-123.516551
3031727461,Hylocomium splendens,50.130256,-122.987126
3031725978,Polytrichum piliferum,48.435991,-123.408677
3031722552,Hylocomium splendens,49.349347,-122.869697
3031721265,Bryum argenteum,45.375768,-63.183705
3031720656,Polytrichum piliferum,50.045803,-125.351193
3031716748,Bryum argenteum,40.763858,-73.494393
3031709880,Hylocomium splendens,48.784093,-123.258105
3031708021,Polytrichum piliferum,48.424116,-123.231925
3031704864,Hylocomium splendens,49.518318,-123.767121
3031703639,Hylocomium splendens,49.316564,-122.895692
3031702934,Hylocomium splendens,50.059008,-125.202685
3031700598,Hylocomium splendens,49.324694,-122.895661
3031696626,Hylocomium splendens,49.310386,-122.924539
3031681226,Hylocomium splendens,48.497611,-123.513075
3031674268,Plagiomnium cuspidatum,39.589039,-79.992961
3031671034,Hylocomium splendens,50.33572,-122.745696
3031663300,Hylocomium splendens,49.691093,-124.901293
3031658081,Plagiomnium cuspidatum,41.792797,-88.021911
3031640173,Bryum argenteum,38.877545,-77.101442
3031640167,Hylocomium splendens,49.091739,-122.234755
3031640124,Plagiomnium cuspidatum,41.978559,-87.74222
3031640011,Hylocomium splendens,49.285338,-125.233028
3031625047,Hylocomium splendens,49.641402,-124.057146
3031625045,Hylocomium splendens,51.91692,-119.325828
3031624750,Plagiomnium cuspidatum,43.29398,-79.873978
3031619098,Hylocomium splendens,49.307418,-124.550971
3031615983,Hylocomium splendens,45.55874,-63.125591
3031613076,Syntrichia ruralis,47.964402,-118.984848
3031611192,Polytrichum piliferum,40.582592,-73.887849
3031611189,Hylocomium splendens,49.66781,-125.092119
3031593227,Hylocomium splendens,57.016633,-135.15839
3031583517,Plagiomnium cuspidatum,44.901233,-77.2023
3031575626,Plagiomnium cuspidatum,43.48159,-80.742218
3028137911,Plagiomnium cuspidatum,42.9966,-71.9438
3028111591,Plagiomnium cuspidatum,42.9991,-71.9415
3028101110,Plagiomnium cuspidatum,42.9991,-71.9415
3028041004,Plagiomnium cuspidatum,42.9978,-71.9417
3028036478,Plagiomnium cuspidatum,42.9971,-71.9412
3028031466,Plagiomnium cuspidatum,42.9989,-71.9409
3027999736,Dicranum montanum,42.9991,-71.9415
3018149847,Hylocomium splendens,49.349711,-122.656119
3018148609,Polytrichum piliferum,49.226716,-123.947741
3018140702,Hylocomium splendens,44.572778,-63.569167
3018136611,Polytrichum piliferum,49.29333,-122.916762
3018132778,Hylocomium splendens,46.228438,-63.099972
3018130917,Bryum argenteum,40.897585,-74.030328
3018129098,Hylocomium splendens,50.830409,-121.694098
3018127807,Hylocomium splendens,49.349739,-122.656144
3018126840,Hylocomium splendens,49.349847,-122.655892
3018117039,Hylocomium splendens,50.830409,-121.694098
3018110964,Bryum argenteum,40.766248,-73.950983
3018109993,Bryum argenteum,40.76984,-73.949254
3018108948,Hylocomium splendens,48.047164,-123.783588
3018107754,Hylocomium splendens,47.555645,-121.534836
3018107121,Plagiomnium cuspidatum,40.771791,-73.955388
3018107048,Bryum argenteum,40.766282,-73.950684
3018105004,Hylocomium splendens,49.744243,-124.979341
3018100820,Polytrichum piliferum,40.582583,-73.887925
3018097414,Polytrichum piliferum,40.883926,-73.081841
3018090915,Plagiomnium cuspidatum,42.913658,-73.777053
3018087071,Hylocomium splendens,49.595767,-125.199258
3018075129,Hylocomium splendens,47.873547,-121.6531
3018067578,Bryum argenteum,46.537802,-84.582129
3018065618,Hylocomium splendens,48.643624,-124.446395
3018064693,Bryum argenteum,40.768452,-73.948349
3018057770,Bryum argenteum,40.960537,-73.988686
3018053594,Hylocomium splendens,45.085853,-66.913453
3018035315,Polytrichum piliferum,50.110585,-125.053279
3018031840,Hylocomium splendens,57.135853,-135.368513
3018023638,Plagiomnium cuspidatum,43.253689,-80.332233
3018020939,Hylocomium splendens,49.320586,-122.752625
3018015599,Hylocomium splendens,45.719154,-65.920621
3018014943,Hylocomium splendens,49.2986,-122.690261
3017996915,Hylocomium splendens,49.320297,-122.752136
3017992690,Plagiomnium cuspidatum,41.77856,-73.586944
3017987120,Polytrichum piliferum,49.5966,-125.199647
3017981245,Hylocomium splendens,49.295125,-124.356501
3017979258,Polytrichum piliferum,48.407448,-123.31957
3017970717,Syntrichia ruralis,49.489313,-119.624528
3017967411,Syntrichia ruralis,40.738186,-111.840417
3017964531,Polytrichum piliferum,40.882203,-73.072905
3017964385,Polytrichum piliferum,40.883797,-73.081673
3017961714,Hylocomium splendens,44.575873,-63.570393
3017954663,Bryum argenteum,39.780499,-74.548372
3017952374,Syntrichia ruralis,47.912876,-122.098185
3014099483,Hylocomium splendens,47.974942,-123.110825
3014096567,Hylocomium splendens,48.048675,-123.781552
3014093194,Hylocomium splendens,48.608087,-122.826296
3014090729,Polytrichum piliferum,46.630596,-72.550312
3014081941,Polytrichum piliferum,48.46112,-123.372817
3014081497,Polytrichum piliferum,50.250095,-116.550148
3014074855,Hylocomium splendens,44.730301,-63.391787
3014072522,Hylocomium splendens,47.678395,-123.182623
3014069596,Hylocomium splendens,46.546492,-124.0322
3014060515,Hylocomium splendens,48.948513,-121.931358
3014060456,Hylocomium splendens,47.873433,-123.142853
3014053976,Bryum argenteum,41.795509,-87.582426
3014046644,Hylocomium splendens,46.915742,-122.91205
3014045313,Hylocomium splendens,57.058793,-135.193152
3014039956,Polytrichum piliferum,48.33153,-123.658368
3014020303,Hylocomium splendens,48.667543,-121.263582
3014010541,Hylocomium splendens,49.44151,-123.705675
3014008465,Hylocomium splendens,48.075664,-122.790484
3014006583,Hylocomium splendens,48.55603,-123.014556
3014002162,Hylocomium splendens,50.831725,-121.693023
3013995262,Hylocomium splendens,49.043263,-123.781985
3013986035,Hylocomium splendens,48.340094,-123.654914
3013985918,Hylocomium splendens,49.221333,-122.454217
3013983544,Hylocomium splendens,51.916733,-119.325492
3013982559,Hylocomium splendens,46.443368,-124.052319
3013982508,Hylocomium splendens,49.28601,-122.773365
3013949660,Bryum argenteum,41.794869,-87.590995
3013947773,Hylocomium splendens,48.983917,-123.81714
3013945185,Hylocomium splendens,49.181256,-122.765542
3013943444,Polytrichum piliferum,49.297649,-119.521027
3013932832,Bryum argenteum,37.529695,-122.24913
3013927943,Hylocomium splendens,49.221078,-122.453803
3013924450,Hylocomium splendens,49.104207,-121.45898
3013923902,Plagiomnium cuspidatum,41.830365,-87.936317
3013922573,Hylocomium splendens,48.776278,-121.07129
3013920499,Polytrichum piliferum,45.198048,-81.421612
3013917554,Hylocomium splendens,46.322236,-123.438465
3013914472,Hylocomium splendens,50.261349,-125.270737
3013910887,Bryum argenteum,37.529544,-122.24852
3013899287,Hylocomium splendens,49.044004,-123.77824
3013888462,Syntrichia ruralis,49.296437,-119.520745
3013887478,Syntrichia ruralis,49.298538,-119.516547
3013883023,Hylocomium splendens,47.281469,-122.910016
3013875562,Hylocomium splendens,47.258853,-121.926884
3013864585,Hylocomium splendens,48.669952,-121.262407
3013864465,Polytrichum piliferum,49.294098,-119.52179
3008884302,Sphagnum angustifolium,67.8962,-162.9699
3008876302,Sphagnum angustifolium,67.8962,-162.9699
3008566146,Hylocomium splendens,49.29745,-122.918883
3008563478,Hylocomium splendens,36.63838,-81.606038
3008555101,Hylocomium splendens,49.307592,-122.92755
3008554143,Hylocomium splendens,49.297172,-122.918328
3008546908,Bryum argenteum,49.695678,-124.993097
3008536611,Plagiomnium cuspidatum,44.851108,-92.61792
3008533539,Hylocomium splendens,54.026656,-128.758144
3008513611,Bryum argenteum,38.33767,-77.044547
3008506844,Hylocomium splendens,49.297428,-122.690256
3008503568,Hylocomium splendens,47.502974,-122.112038
3008501802,Hylocomium splendens,49.297817,-122.690269
3008499835,Hylocomium splendens,49.301669,-122.698089
3008487484,Hymenostylium recurvirostrum,45.02925,-65.085197
3008483627,Bryum argenteum,40.690405,-73.517503
3008469023,Hylocomium splendens,57.065248,-135.297243
3008468187,Hylocomium splendens,44.227041,-122.844775
3008462573,Hylocomium splendens,46.260087,-63.025922
3008453637,Hylocomium splendens,47.897682,-121.628318
3008427568,Hylocomium splendens,57.061738,-135.311812
3008413557,Hylocomium splendens,47.711596,-122.3682
3008409814,Hylocomium splendens,49.620752,-125.072446
3005622305,Dicranum polysetum,52.466667,-101.283333
3005257736,Hylocomium splendens,49.491125,-123.843584
3005248601,Hylocomium splendens,49.03027,-125.554322
3005224618,Hylocomium splendens,49.115281,-125.892645
3005211952,Hylocomium splendens,55.510106,-131.724874
3005207779,Hylocomium splendens,49.334439,-122.750192
3005201727,Hylocomium splendens,48.916993,-123.754706
3005196700,Hylocomium splendens,47.873994,-121.658834
3005186931,Polytrichum piliferum,44.765903,-63.591492
3005184075,Hylocomium splendens,56.500244,-132.588236
3005183615,Bryum argenteum,40.579532,-74.150201
3005176922,Polytrichum piliferum,44.349557,-89.759906
3005172844,Hylocomium splendens,46.477441,-86.99915
3005165973,Syntrichia ruralis,48.418892,-123.343978
3005156683,Plagiomnium cuspidatum,43.80585,-73.642083
3005152557,Plagiomnium cuspidatum,39.358877,-84.228174
3005142165,Plagiomnium cuspidatum,39.088219,-77.125582
3005114045,Hylocomium splendens,57.065138,-135.299936
3005102702,Polytrichum piliferum,48.458708,-123.322374
3005094548,Polytrichum piliferum,46.257165,-82.979137
3005094057,Hylocomium splendens,48.532145,-123.490862
3005080802,Bryum argenteum,40.549693,-74.427157
3005072761,Bryum argenteum,40.97505,-74.02818
2999213471,Polytrichum piliferum,50.182513,-119.338538
2999212210,Syntrichia ruralis,44.299867,-76.571045
2999205911,Hylocomium splendens,49.309942,-122.870178
2999205528,Polytrichum piliferum,49.82127,-117.747947
2999202512,Polytrichum piliferum,53.762555,-121.575538
2999199518,Hylocomium splendens,47.563974,-121.979226
2999198842,Polytrichum piliferum,48.492987,-123.346488
2999196506,Polytrichum piliferum,52.930882,-119.371635
2999191652,Hylocomium splendens,53.883723,-121.608668
2999191559,Polytrichum piliferum,48.49971,-123.53727
2999191493,Polytrichum piliferum,52.935154,-119.388916
2999187658,Syntrichia ruralis,48.424928,-123.304345
2999176587,Polytrichum piliferum,48.478888,-123.390157
2999176536,Hylocomium splendens,48.48184,-123.511668
2999174817,Polytrichum piliferum,45.542269,-73.169534
2999163676,Hylocomium splendens,44.763066,-71.736873
2999161980,Hylocomium splendens,49.0383,-125.68097
2999160586,Hylocomium splendens,49.08905,-121.472326
2999158526,Polytrichum piliferum,52.937012,-119.396928
2999155056,Hylocomium splendens,48.485223,-123.513474
2999147413,Polytrichum piliferum,49.489853,-119.626839
2999145410,Polytrichum piliferum,48.491676,-123.344295
2999144780,Hylocomium splendens,53.872523,-121.667572
2999130526,Hylocomium splendens,50.832837,-118.09053
2999127963,Hylocomium splendens,57.06845,-135.329831
2999125408,Polytrichum piliferum,49.372208,-120.135117
2999122532,Polytrichum piliferum,48.464692,-123.502747
2999110528,Hylocomium splendens,48.438491,-71.231618
2999105511,Polytrichum piliferum,49.790858,-117.723672
2999103109,Polytrichum piliferum,48.41288,-123.30696
2999098069,Hylocomium splendens,49.648393,-125.112582
2999094535,Polytrichum piliferum,52.184849,-120.214943
2999094526,Polytrichum piliferum,52.937345,-119.388887
2999093945,Syntrichia ruralis,48.533333,-123.388595
2999089498,Polytrichum piliferum,53.761982,-121.574852
2999089004,Hylocomium splendens,46.598834,-124.050089
2999079456,Polytrichum piliferum,49.685579,-125.613969
2999078320,Bryum argenteum,35.898833,-78.844167
2999074765,Hylocomium splendens,50.368828,-125.925533
2999071579,Hylocomium splendens,49.087313,-121.844843
2999070789,Hylocomium splendens,49.274352,-124.792863
2999068908,Bryum argenteum,40.583433,-73.920582
2999064729,Polytrichum piliferum,48.492897,-123.345108
2999061532,Polytrichum piliferum,51.916462,-119.3255
