gbifID,species,latitude,longitude
3070347622,Trametes versicolor,40.584907,-74.125313
3070346773,Dibaeis baeomyces,47.322001,-71.147301
3070346294,Trametes versicolor,39.709929,-74.667745
3070344791,Arctoparmelia centrifuga,50.254265,-66.396946
3070322768,Parmelia sulcata,39.892156,-75.257227
3070322323,Trametes versicolor,37.816024,-122.21209
3070320267,Trametes versicolor,39.403191,-76.571693
3070320068,Parmelia sulcata,42.671313,-71.485625
3070316150,Trametes versicolor,39.432857,-76.56113
3070315297,Trametes versicolor,37.896831,-122.552667
3070311624,Trametes versicolor,43.42269,-80.845141
3070310761,Trametes versicolor,40.079855,-75.233897
3070309232,Trametes versicolor,35.283196,-120.61834
3070303901,Platismatia glauca,45.45519,-71.149853
3070303757,Dibaeis baeomyces,47.322001,-71.147301
3070303665,Icmadophila ericetorum,50.268,-66.453686
3070303655,Dibaeis baeomyces,42.651255,-72.239942
3070299523,Trametes versicolor,40.252733,-85.674047
3070299331,Trametes versicolor,33.363718,-118.358985
3070298596,Trametes versicolor,40.026357,-75.193893
3070297126,Trametes versicolor,32.549741,-85.477229
3070292556,Cladonia fimbriata,37.360323,-81.203589
3070287758,Trametes versicolor,40.427303,-80.322243
3070285844,Trametes versicolor,38.390659,-122.933282
3070285478,Trametes versicolor,40.820842,-73.947617
3070280171,Trametes versicolor,39.402399,-76.579509
3070278547,Trametes versicolor,37.934647,-122.149337
3070278101,Trametes versicolor,30.411819,-97.718067
3070277572,Trametes versicolor,40.035442,-75.207017
3070274264,Trametes versicolor,37.86253,-122.23638
3070268567,Trametes versicolor,41.076672,-124.14093
3070264431,Parmelia sulcata,45.447663,-75.186149
3070262231,Trametes versicolor,49.653175,-124.02412
3070261819,Trametes versicolor,40.316344,-82.943978
3070260687,Parmelia squarrosa,47.983948,-69.835335
3070256780,Arctoparmelia centrifuga,48.333104,-69.394439
3070249586,Trametes versicolor,40.8732,-124.07788
3069502313,Sphaerophorus globosus,51.783333,-176.640278
3069499311,Sphaerophorus globosus,52.116667,-120.166667
3069495311,Sphaerophorus globosus,60.257,-149.356833
3068138892,Trametes versicolor,40.523125,-74.192592
3068138450,Trametes versicolor,41.731353,-74.236113
3068138355,Trametes versicolor,40.20858,-74.673905
3068136538,Trametes versicolor,35.413515,-92.569641
3068135577,Trametes versicolor,44.040283,-80.094025
3068133558,Trametes versicolor,37.546096,-77.512258
3068130322,Trametes versicolor,48.449915,-123.524337
3068129484,Trametes versicolor,40.906528,-74.42453
3068124161,Dibaeis baeomyces,46.459742,-80.874597
3068124145,Platismatia glauca,49.336731,-122.870269
3068122464,Trametes versicolor,32.709098,-96.667279
3068122314,Trametes versicolor,39.258853,-84.531625
3068120917,Trametes versicolor,37.087567,-80.265297
3068119556,Trametes versicolor,40.452366,-86.93616
3068117616,Trametes versicolor,41.314497,-81.83569
3068116265,Trametes versicolor,45.44197,-122.676195
3068106355,Parmelia sulcata,43.505664,-72.10428
3068104934,Trametes versicolor,40.025631,-83.007064
3068104480,Icmadophila ericetorum,47.684437,-123.083983
3068104052,Trametes versicolor,40.983528,-81.309805
3068102333,Trametes versicolor,40.851963,-79.41752
3068100379,Parmelia sulcata,43.507003,-72.108304
3068097276,Trametes versicolor,48.457196,-123.570492
3068095911,Trametes versicolor,37.219555,-80.416139
3068092449,Trametes versicolor,30.427643,-90.855399
3068091537,Parmelia sulcata,43.501337,-72.096634
3068086424,Trametes versicolor,39.119347,-86.5913
3068085934,Trametes versicolor,45.484856,-122.493376
3068082736,Dibaeis baeomyces,42.386305,-72.045727
3068081418,Dibaeis baeomyces,42.346537,-71.448578
3068077651,Trametes versicolor,37.219533,-80.416106
3068077323,Parmelia sulcata,43.507656,-72.095891
3068074559,Trametes versicolor,36.153426,-80.298381
3068073447,Trametes versicolor,41.468883,-90.573975
3068072274,Trametes versicolor,41.060506,-74.252744
3068072093,Trametes versicolor,45.568924,-77.262825
3068071060,Dibaeis baeomyces,41.652538,-73.097607
3068068497,Trametes versicolor,39.116712,-79.742876
3068068478,Parmelia sulcata,43.506439,-72.098247
3068068460,Trametes versicolor,39.301955,-82.190887
3068065078,Trametes versicolor,39.00774,-86.50161
3068061692,Trametes versicolor,40.54949,-80.327939
3068057485,Parmelia squarrosa,39.895155,-74.575147
3068057344,Trametes versicolor,40.733754,-82.646797
3068056498,Icmadophila ericetorum,49.301931,-122.834214
3068055795,Trametes versicolor,34.93048,-83.843509
3068055031,Trametes versicolor,41.006317,-73.810312
3068053844,Trametes versicolor,42.135489,-87.944229
3068053654,Dibaeis baeomyces,42.395958,-72.031213
3068051923,Trametes versicolor,38.714383,-121.094589
3068051720,Trametes versicolor,39.870415,-86.020859
3068049644,Trametes versicolor,38.356664,-122.5409
3068047779,Trametes versicolor,36.688581,-95.989741
3068038482,Trametes versicolor,48.362146,-123.534742
3068031527,Trametes versicolor,49.303013,-123.144464
3068031326,Trametes versicolor,41.003456,-123.810617
3068028624,Parmelia sulcata,43.942221,-79.441936
3068025270,Trametes versicolor,33.803589,-84.321544
3068024666,Platismatia glauca,49.304589,-122.854361
3068023336,Dibaeis baeomyces,43.528272,-72.092067
3068023309,Trametes versicolor,41.534869,-80.480805
3068022943,Dibaeis baeomyces,42.418903,-76.491745
3068016695,Platismatia glauca,49.305736,-122.849031
3068008421,Parmelia sulcata,47.052726,-122.911971
3068001915,Trametes versicolor,41.855737,-89.345567
3068001289,Trametes versicolor,40.754163,-77.818011
3067998109,Trametes versicolor,37.038642,-122.06385
3067996859,Trametes versicolor,45.419528,-62.580483
3067994687,Trametes versicolor,41.142346,-80.094881
3067992396,Parmelia sulcata,43.425385,-72.007949
3067990308,Trametes versicolor,41.655658,-87.055772
3067989569,Parmelia sulcata,48.413937,-123.362237
3067983878,Trametes versicolor,41.355729,-81.82918
3067978372,Trametes versicolor,39.132814,-86.512253
3067974596,Icmadophila ericetorum,47.860354,-123.933641
3067971206,Cladonia rangiferina,44.800869,-79.121697
3067970549,Trametes versicolor,30.473062,-86.788339
3067966103,Dibaeis baeomyces,43.514216,-72.111248
3067958410,Trametes versicolor,43.38006,-95.184134
3067957484,Trametes versicolor,42.069703,-70.199966
3067957350,Trametes versicolor,41.906937,-91.504622
3067952596,Cladonia fimbriata,47.097993,-122.936258
3067952067,Trametes versicolor,45.884118,-74.991966
3067950568,Trametes versicolor,41.969237,-91.591314
3067949617,Trametes versicolor,37.935283,-122.286287
3067946733,Trametes versicolor,47.977807,-123.068681
3067943697,Trametes versicolor,38.398994,-122.989015
3067942188,Parmelia sulcata,43.420063,-71.99116
3067932934,Dibaeis baeomyces,43.496895,-72.102897
3067932923,Trametes versicolor,40.047145,-75.201203
3067924603,Trametes versicolor,40.666964,-77.910615
3067923448,Trametes versicolor,37.182895,-122.14035
3067923240,Trametes versicolor,42.692181,-84.529664
3067921574,Trametes versicolor,39.994872,-105.281662
3067920619,Icmadophila ericetorum,46.40963,-121.739847
3067918469,Trametes versicolor,39.09436,-75.531151
3067917935,Dibaeis baeomyces,43.525245,-72.091167
3067911581,Trametes versicolor,44.643055,-123.322503
3067911369,Cladonia rangiferina,39.543943,-79.097367
3067910619,Trametes versicolor,47.180062,-95.602578
3067909379,Platismatia glauca,45.038584,-123.808126
3067908645,Parmelia sulcata,42.510795,-83.613391
3067908244,Dibaeis baeomyces,42.080008,-71.213928
3067906926,Cladonia rangiferina,43.524927,-72.114889
3067905382,Parmelia squarrosa,39.544718,-79.098397
3067904909,Trametes versicolor,40.652032,-73.963351
3067903440,Trametes versicolor,44.297333,-85.855422
3067901849,Dibaeis baeomyces,45.361317,-62.46125
3067899845,Trametes versicolor,40.053193,-75.251053
3067897217,Arctoparmelia centrifuga,60.687487,-135.108764
3067896675,Trametes versicolor,47.20947,-95.175597
3067896129,Cladonia rangiferina,45.237075,-62.020164
3067895941,Trametes versicolor,40.035817,-75.208272
3067895554,Icmadophila ericetorum,47.004054,-123.001177
3067895203,Trametes versicolor,40.07909,-75.236435
3067894353,Trametes versicolor,42.214608,-91.547804
3067893723,Trametes versicolor,47.080242,-122.974681
3067889668,Trametes versicolor,38.052888,-81.103991
3067889083,Platismatia glauca,49.328064,-122.874519
3067887556,Parmelia sulcata,43.50631,-72.098575
3067886738,Trametes versicolor,42.69156,-84.631582
3067886135,Trametes versicolor,40.582558,-74.136733
3067884868,Dibaeis baeomyces,43.501714,-72.096754
3067884867,Dibaeis baeomyces,43.501715,-72.096818
3067882441,Cladonia rangiferina,45.672312,-84.9683
3067882397,Trametes versicolor,36.688118,-95.986115
3067881496,Dibaeis baeomyces,43.501666,-72.096125
3067880171,Trametes versicolor,41.771035,-91.882569
3067879768,Parmelia sulcata,48.028004,-89.55449
3067878536,Trametes versicolor,39.36667,-82.061982
3067878305,Trametes versicolor,38.455763,-77.151672
3067877519,Trametes versicolor,41.042286,-85.020133
3067876804,Dibaeis baeomyces,42.079872,-71.213525
3067876726,Trametes versicolor,37.901522,-122.268058
3067876221,Trametes versicolor,34.930428,-83.843453
3067874841,Parmelia sulcata,45.038584,-123.808126
3067873386,Parmelia sulcata,43.413049,-72.250121
3067872379,Parmelia sulcata,43.50631,-72.098575
3067869648,Trametes versicolor,41.753211,-73.204688
3067868801,Trametes versicolor,40.663469,-73.966152
3067865746,Trametes versicolor,44.668253,-123.236552
3067863543,Trametes versicolor,40.264993,-78.832503
3067862389,Dibaeis baeomyces,42.082681,-71.212913
3067860613,Trametes versicolor,47.076433,-122.974181
3067859725,Trametes versicolor,40.458136,-80.055105
3067858360,Parmelia sulcata,45.579075,-62.65038
3067858345,Parmelia sulcata,45.632725,-85.068908
3067854848,Cladonia rangiferina,43.50177,-72.0961
3067854789,Dibaeis baeomyces,42.083078,-71.212678
3067854778,Cladonia fimbriata,43.507351,-72.098653
3067854625,Trametes versicolor,47.066433,-122.982901
3067854188,Trametes versicolor,45.372595,-75.238871
3067853662,Trametes versicolor,38.333248,-81.718567
3067849692,Parmelia sulcata,40.595883,-74.573746
3067849657,Trametes versicolor,35.302651,-120.816416
3067849407,Cladonia rangiferina,47.497833,-123.273515
3067847834,Trametes versicolor,42.745057,-73.941794
3067846798,Platismatia glauca,49.325633,-122.882019
3067846477,Parmelia sulcata,43.413051,-72.250122
3067846324,Trametes versicolor,38.370648,-81.810824
3067841592,Trametes versicolor,38.563361,-122.64859
3067841436,Trametes versicolor,41.783745,-91.57352
3067838801,Dibaeis baeomyces,43.528136,-72.092058
3067835698,Parmelia sulcata,48.491411,-123.351358
3067833524,Trametes versicolor,45.387086,-75.703204
3067833379,Trametes versicolor,41.606677,-87.56499
3067832304,Trametes versicolor,43.636478,-72.36415
3067832221,Trametes versicolor,40.309951,-75.631538
3067831649,Parmelia sulcata,42.110703,-71.181105
3067830402,Dibaeis baeomyces,38.826897,-77.221267
3067828964,Dibaeis baeomyces,43.526746,-72.091825
3067821402,Trametes versicolor,42.003583,-91.562975
3067819706,Trametes versicolor,37.900678,-84.362633
3067817795,Trametes versicolor,38.394471,-81.580523
3067817773,Trametes versicolor,30.296297,-93.260712
3067815553,Trametes versicolor,41.209305,-77.959131
3067814318,Dibaeis baeomyces,39.115408,-79.500435
3067812957,Platismatia glauca,48.489288,-123.342208
3067812320,Parmelia sulcata,47.052287,-122.911859
3067807681,Trametes versicolor,47.36987,-122.446198
3067807670,Trametes versicolor,38.92163,-77.322188
3067807182,Parmelia sulcata,43.410788,-72.248585
3067806297,Trametes versicolor,41.76569,-91.879779
3067802217,Trametes versicolor,40.126981,-75.440133
3067802078,Trametes versicolor,35.924233,-79.047249
3067799673,Icmadophila ericetorum,49.745341,-123.130636
3067797918,Dibaeis baeomyces,43.501247,-72.096983
3067796589,Trametes versicolor,44.669787,-63.569381
3067795683,Trametes versicolor,39.014546,-76.399892
3067794870,Parmelia sulcata,43.52591,-72.123029
3067788156,Parmelia sulcata,43.420063,-71.991155
3067787703,Trametes versicolor,38.390435,-81.584085
3067785071,Trametes versicolor,39.200001,-86.510002
3067784878,Trametes versicolor,48.177055,-122.077719
3067783238,Cladonia rangiferina,45.71,-84.94027
3067782023,Dibaeis baeomyces,43.526628,-72.091814
3067781825,Dibaeis baeomyces,43.501761,-72.096033
3067780917,Cladonia rangiferina,43.492193,-72.115396
3067773628,Trametes versicolor,40.542022,-75.512612
3067771470,Parmelia sulcata,40.476295,-79.91382
3067770982,Dibaeis baeomyces,43.5146,-72.111147
3067766004,Dibaeis baeomyces,43.527127,-72.091727
3067761360,Trametes versicolor,42.007044,-91.564561
3067758513,Trametes versicolor,47.082378,-122.942436
3067757787,Parmelia sulcata,37.907812,-122.263512
3067757442,Trametes versicolor,41.896822,-91.483337
3067757134,Trametes versicolor,37.904933,-84.369203
3067756723,Trametes versicolor,38.531689,-123.002473
3067753817,Parmelia sulcata,48.020362,-89.54181
3067753277,Dibaeis baeomyces,43.501664,-72.096877
3067751329,Parmelia sulcata,47.052224,-122.911885
3067750479,Trametes versicolor,38.917672,-121.021891
3067750428,Dibaeis baeomyces,43.501399,-72.096669
3067750377,Parmelia squarrosa,42.110572,-71.186583
3067749439,Dibaeis baeomyces,43.501399,-72.096657
3067748420,Icmadophila ericetorum,46.802494,-122.411856
3067746122,Trametes versicolor,39.544635,-82.44329
3067745953,Trametes versicolor,40.14397,-74.902858
3067744383,Trametes versicolor,29.608193,-82.303914
3067743392,Trametes versicolor,42.128568,-71.217684
3067742613,Parmelia sulcata,45.279255,-66.070084
3067740506,Parmelia sulcata,43.504922,-72.099164
3067739881,Trametes versicolor,35.365078,-82.761763
3067738349,Trametes versicolor,36.687774,-95.984922
3067738280,Trametes versicolor,40.09175,-77.267895
3067737883,Dibaeis baeomyces,42.215492,-72.259003
3067736640,Trametes versicolor,39.033092,-98.141807
3067736449,Trametes versicolor,39.09852,-75.53267
3067730445,Trametes versicolor,44.74625,-72.596917
3067729840,Trametes versicolor,40.563674,-124.272377
3067727931,Platismatia glauca,49.331367,-122.863556
3067715320,Icmadophila ericetorum,47.079574,-122.975473
3067709675,Dibaeis baeomyces,39.117333,-79.506308
3067688918,Dibaeis baeomyces,43.501655,-72.096907
3067687854,Dibaeis baeomyces,43.501545,-72.097207
3067687667,Trametes versicolor,43.503802,-72.098904
3067687573,Trametes versicolor,47.098055,-122.934237
3067687209,Parmelia sulcata,29.610499,-98.24178
3067685786,Dibaeis baeomyces,43.501253,-72.09698
3067685685,Trametes versicolor,38.383661,-81.733574
3067684300,Trametes versicolor,39.09852,-75.53267
3067681513,Trametes versicolor,34.390939,-86.213095
3067679705,Trametes versicolor,38.368019,-81.813213
3067679101,Trametes versicolor,41.318298,-81.617308
3067678536,Trametes versicolor,44.643708,-123.322242
3067677727,Icmadophila ericetorum,45.515808,-122.173203
3067676749,Parmelia squarrosa,42.126451,-71.202988
3067675863,Trametes versicolor,41.284588,-82.225981
3067675825,Trametes versicolor,41.675738,-91.597303
3067675369,Trametes versicolor,41.7854,-91.569271
3067674287,Trametes versicolor,39.681589,-74.514301
3067673410,Trametes versicolor,41.766088,-91.880412
3067671482,Trametes versicolor,47.095676,-122.936211
3067669915,Dibaeis baeomyces,43.501334,-72.096726
3067667685,Trametes versicolor,42.247078,-90.421297
3067666874,Dibaeis baeomyces,43.501812,-72.096499
3067664138,Dibaeis baeomyces,43.501356,-72.096205
3067662075,Trametes versicolor,40.538002,-82.072829
3067661092,Dibaeis baeomyces,43.501469,-72.096449
3067658234,Platismatia glauca,47.072298,-122.97776
3067658169,Dibaeis baeomyces,43.501454,-72.0966
3067658160,Trametes versicolor,43.523122,-71.283767
3067657696,Trametes versicolor,38.368019,-81.813213
3067656212,Trametes versicolor,40.339732,-75.1732
3067655825,Dibaeis baeomyces,43.50162,-72.09704
3067655244,Trametes versicolor,41.447306,-91.852704
3067655092,Dibaeis baeomyces,43.501403,-72.096617
3067651671,Trametes versicolor,42.068968,-70.199238
3067651575,Trametes versicolor,44.643783,-123.322288
3067648737,Trametes versicolor,47.077697,-122.978348
3067648256,Icmadophila ericetorum,43.931762,-123.816773
3067647359,Trametes versicolor,44.65162,-72.393483
3067646524,Trametes versicolor,34.400819,-86.203525
3067646080,Cladonia rangiferina,43.352178,-72.048195
3067645958,Parmelia sulcata,39.892517,-75.257695
3067643670,Icmadophila ericetorum,46.415304,-121.741749
3067643617,Icmadophila ericetorum,46.912659,-123.076373
3067643569,Icmadophila ericetorum,47.078269,-122.97806
3067641340,Trametes versicolor,46.368695,-95.786812
3067641296,Trametes versicolor,34.710936,-83.913854
3067640773,Dibaeis baeomyces,43.50147,-72.097247
3067637356,Trametes versicolor,41.783381,-91.573374
3067636258,Peltigera didactyla,47.085041,-122.9767
3067635813,Dibaeis baeomyces,43.501608,-72.097191
3067635497,Trametes versicolor,47.071985,-122.974868
3067633787,Parmelia squarrosa,42.077811,-71.182247
3067632851,Dibaeis baeomyces,43.501793,-72.09562
3067632275,Trametes versicolor,37.465236,-122.276768
3067631869,Trametes versicolor,40.655394,-77.916746
3067631799,Arctoparmelia centrifuga,48.776206,-86.796729
3067625718,Trametes versicolor,38.368019,-81.813213
3067621274,Dibaeis baeomyces,43.501475,-72.097166
3067620764,Trametes versicolor,38.53097,-123.002473
3067619920,Cladonia rangiferina,43.501098,-72.09759
3067619439,Trametes versicolor,39.772499,-75.496452
3067619379,Trametes versicolor,42.00935,-91.570752
3067617146,Parmelia sulcata,43.420065,-71.991155
3067615387,Trametes versicolor,41.606936,-87.561574
3067614590,Trametes versicolor,47.070232,-122.980152
3067612245,Cladonia rangiferina,43.498967,-72.10668
3067611854,Trametes versicolor,43.503785,-72.099009
3067610842,Cladonia rangiferina,43.502334,-72.096737
3067610446,Trametes versicolor,39.09742,-75.53405
3067609679,Trametes versicolor,41.64981,-91.54737
3067608111,Cladonia maxima,43.646022,-71.917878
3067607787,Cladonia rangiferina,42.130712,-71.213817
3067601562,Trametes versicolor,40.654648,-73.973434
3067600925,Dibaeis baeomyces,43.501765,-72.096601
3067600818,Trametes versicolor,41.675704,-91.597579
3067599920,Dibaeis baeomyces,43.514206,-72.111334
3067599153,Parmelia sulcata,43.514982,-72.100665
3067595207,Trametes versicolor,40.060935,-75.200314
3067591441,Trametes versicolor,42.009252,-91.574928
3067591290,Trametes versicolor,38.896864,-77.167998
3067590216,Parmelia squarrosa,45.553945,-84.687272
3067588538,Trametes versicolor,43.650262,-72.35897
3067586243,Trametes versicolor,37.491034,-122.227301
3067586230,Dibaeis baeomyces,43.501262,-72.096985
3061827423,Trametes versicolor,39.235407,-84.23105
3061820866,Dibaeis baeomyces,42.462639,-71.160422
3061820462,Trametes versicolor,41.069321,-124.156053
3061818434,Trametes versicolor,41.36535,-124.014542
3061815764,Trametes versicolor,38.095619,-85.634279
3061802409,Trametes versicolor,39.079121,-76.568484
3061802325,Cladonia rangiferina,45.494775,-69.53335
3061797513,Trametes versicolor,49.727945,-124.896889
3061793616,Trametes versicolor,37.851575,-122.200454
3061781482,Dibaeis baeomyces,44.375055,-68.22498
3061775580,Trametes versicolor,40.05316,-82.221284
3061772637,Trametes versicolor,38.58471,-122.71394
3061772492,Trametes versicolor,37.972598,-122.523933
3061758144,Trametes versicolor,49.133,-123.947
3061757331,Trametes versicolor,40.17023,-79.233567
3061756024,Trametes versicolor,37.939878,-122.617036
3061754612,Trametes versicolor,39.859561,-86.29066
3061753602,Trametes versicolor,36.071044,-86.885209
3061753201,Trametes versicolor,42.403795,-83.364828
3061752788,Parmelia sulcata,40.555142,-80.295808
3061751439,Trametes versicolor,44.930081,-123.033359
3061742928,Trametes versicolor,34.934063,-83.83873
3061739815,Trametes versicolor,42.135945,-72.05618
3061737658,Trametes versicolor,38.660402,-75.783254
3061731947,Trametes versicolor,37.930305,-122.551255
3061727680,Trametes versicolor,39.036001,-77.115438
3061725174,Trametes versicolor,41.413043,-81.467465
3061722758,Trametes versicolor,39.102725,-76.585106
3061721337,Trametes versicolor,41.404108,-75.63687
3061707544,Trametes versicolor,34.98105,-84.643868
3061705136,Trametes versicolor,48.473655,-123.377174
3061704695,Platismatia glauca,44.372109,-123.835467
3061692495,Parmelia sulcata,48.318632,-123.546554
3061689446,Dibaeis baeomyces,42.460251,-71.159419
3061687849,Parmelia sulcata,40.612983,-74.472645
3061687673,Trametes versicolor,41.053127,-74.225911
3061687558,Trametes versicolor,39.187535,-86.506176
3061687108,Trametes versicolor,36.186816,-83.150844
3061672560,Dibaeis baeomyces,33.429031,-84.972421
3061671146,Trametes versicolor,48.089354,-123.43121
3061662696,Icmadophila ericetorum,58.248111,-152.322452
3061662159,Parmelia sulcata,49.337111,-123.268706
3061660652,Trametes versicolor,37.954542,-122.679175
3061660649,Trametes versicolor,37.911824,-122.26723
3061659658,Trametes versicolor,39.035424,-77.114759
3061651352,Trametes versicolor,46.13383,-123.884153
3061648646,Parmelia sulcata,44.544254,-123.269041
3061645903,Trametes versicolor,38.829952,-75.24836
3061641500,Trametes versicolor,41.037176,-75.308782
3061638508,Trametes versicolor,37.817112,-122.162819
3061635369,Trametes versicolor,40.025265,-75.423881
3061634321,Trametes versicolor,30.840227,-94.166159
3061631723,Trametes versicolor,41.916505,-87.632387
3061631340,Trametes versicolor,40.977335,-75.496865
3061630717,Trametes versicolor,37.823384,-122.171475
3061629595,Trametes versicolor,41.827426,-87.826888
3061629030,Trametes versicolor,49.28328,-123.037917
3061624367,Trametes versicolor,46.5905,-120.4615
3061622380,Trametes versicolor,48.183005,-121.050522
3061620616,Trametes versicolor,37.862139,-122.236871
3061617586,Trametes versicolor,38.017905,-122.149633
3061615518,Platismatia glauca,45.08792,-67.055989
3061610802,Trametes versicolor,40.593697,-74.563975
3061610361,Trametes versicolor,40.975089,-75.504432
3061608902,Trametes versicolor,37.041589,-122.134842
3061607203,Platismatia glauca,49.332253,-123.266389
3061607167,Trametes versicolor,40.842415,-79.960301
3061605873,Trametes versicolor,37.003379,-122.048214
3061591734,Trametes versicolor,44.897865,-93.161001
3061585690,Trametes versicolor,41.179574,-81.638184
3061584643,Trametes versicolor,41.631501,-80.140632
3061581829,Trametes versicolor,38.003597,-122.493967
3061576563,Parmelia sulcata,48.4091,-123.362463
3061575207,Trametes versicolor,49.223612,-122.895295
3061574185,Trametes versicolor,38.915351,-76.513963
3061573519,Trametes versicolor,44.117559,-77.82675
3061564528,Trametes versicolor,37.464601,-122.282707
3061562236,Trametes versicolor,41.672538,-89.93042
3061557277,Trametes versicolor,42.838798,-71.207328
3061553737,Trametes versicolor,37.966742,-122.695967
3061550298,Trametes versicolor,37.976839,-122.616328
3061550165,Platismatia glauca,49.337617,-123.268364
3061540801,Trametes versicolor,35.408259,-83.520254
3061540091,Dibaeis baeomyces,39.935873,-79.488138
3061539837,Trametes versicolor,30.213731,-97.648706
3061537172,Trametes versicolor,37.931409,-122.550047
3061534755,Parmelia sulcata,43.17232,-88.371936
3061534578,Trametes versicolor,40.021186,-83.195744
3061532138,Trametes versicolor,36.181428,-97.172085
3061530976,Trametes versicolor,45.256166,-123.010425
3061518699,Dibaeis baeomyces,42.295891,-72.462017
3061517741,Trametes versicolor,40.02101,-83.196202
3061516580,Trametes versicolor,48.844735,-124.116806
3061514486,Trametes versicolor,39.229382,-76.727797
3059170863,Trametes versicolor,42.041564,-87.956701
3059170571,Cladonia fimbriata,47.803258,-117.388778
3059165561,Trametes versicolor,34.322822,-84.253913
3059157314,Trametes versicolor,37.861258,-122.240125
3059155424,Physconia detersa,40.556992,-79.974406
3059155201,Trametes versicolor,40.179508,-82.948726
3059152953,Cladonia fimbriata,47.803275,-117.387505
3059152861,Trametes versicolor,35.219863,-97.257195
3059151964,Trametes versicolor,38.491057,-122.70481
3059149190,Trametes versicolor,40.15956,-76.578537
3059148913,Trametes versicolor,34.7501,-87.565217
3059148769,Trametes versicolor,38.54042,-123.113464
3059146642,Platismatia glauca,44.589122,-123.267193
3059144718,Trametes versicolor,40.840675,-122.367395
3059141326,Trametes versicolor,36.263895,-78.622961
3059140453,Trametes versicolor,37.946731,-87.736175
3059135861,Trametes versicolor,39.825461,-74.34623
3059132226,Trametes versicolor,39.538063,-121.509439
3059131263,Trametes versicolor,37.805197,-122.26484
3059131170,Trametes versicolor,39.38519,-77.734605
3059129495,Dibaeis baeomyces,45.163815,-67.042733
3059124235,Trametes versicolor,39.083234,-77.109849
3059121183,Trametes versicolor,38.00323,-122.465074
3059119888,Trametes versicolor,38.525167,-122.726425
3059119636,Trametes versicolor,34.884088,-87.658113
3059118582,Trametes versicolor,39.111759,-76.434284
3059116832,Trametes versicolor,30.635578,-95.527855
3059110779,Trametes versicolor,34.91465,-83.598975
3059107307,Trametes versicolor,43.846537,-79.194156
3059104729,Parmelia sulcata,48.313987,-123.54959
3059104519,Parmelia sulcata,40.156486,-74.129244
3059093971,Icmadophila ericetorum,56.961076,-135.147216
3059093535,Trametes versicolor,39.887566,-86.142641
3059093226,Trametes versicolor,40.950079,-73.758685
3059086511,Trametes versicolor,40.427333,-74.275475
3059086339,Parmelia sulcata,40.983466,-74.289277
3059083385,Trametes versicolor,37.91126,-122.263738
3059081341,Trametes versicolor,39.715783,-80.121118
3059080532,Trametes versicolor,39.842862,-74.900887
3059080506,Trametes versicolor,40.055308,-75.204087
3059080006,Trametes versicolor,39.2,-94.59
3059078448,Trametes versicolor,39.004903,-77.277022
3059076107,Trametes versicolor,41.083317,-73.845479
3059071567,Parmelia sulcata,57.78084,-152.408617
3059069198,Parmelia sulcata,48.313987,-123.54959
3059068790,Trametes versicolor,42.997742,-88.132313
3059068348,Parmelia sulcata,49.021492,-122.652703
3059067798,Trametes versicolor,38.985238,-76.328606
3059064976,Platismatia glauca,48.776051,-123.936821
3059063789,Trametes versicolor,44.025906,-122.95958
3059063768,Trametes versicolor,32.736898,-79.936554
3059061757,Trametes versicolor,39.047861,-78.152875
3059055121,Icmadophila ericetorum,56.964679,-135.15091
3059055092,Platismatia glauca,44.497026,-122.821815
3059052738,Trametes versicolor,41.245628,-81.536263
3059052340,Platismatia glauca,44.497026,-122.821815
3059051053,Trametes versicolor,37.861164,-122.239044
3059047974,Trametes versicolor,49.065436,-122.838975
3059045711,Platismatia glauca,44.497026,-122.821815
3059044821,Platismatia glauca,49.178272,-122.81675
3059044343,Trametes versicolor,38.014445,-122.557905
3059042837,Trametes versicolor,39.295753,-76.79389
3059040763,Platismatia glauca,44.497026,-122.821815
3059040521,Trametes versicolor,39.38503,-77.734611
3059039871,Trametes versicolor,41.588562,-81.491745
3059038131,Parmelia sulcata,48.456515,-123.324255
3059035465,Trametes versicolor,37.841431,-122.188972
3059034820,Trametes versicolor,37.736663,-122.480388
3059028282,Trametes versicolor,37.736836,-122.480319
3059027278,Trametes versicolor,40.71412,-74.487697
3059027243,Trametes versicolor,47.560689,-122.356453
3059022570,Trametes versicolor,49.792744,-125.066116
3059022306,Parmelia sulcata,48.478687,-123.533378
3059017560,Trametes versicolor,40.152098,-76.64908
3059017514,Trametes versicolor,40.753561,-73.893563
3059015223,Trametes versicolor,35.453902,-82.68059
3059014773,Trametes versicolor,38.579333,-77.396483
3059013768,Trametes versicolor,41.662119,-81.325501
3059013600,Parmelia sulcata,49.098044,-122.884636
3059013230,Trametes versicolor,33.938931,-83.942616
3059009714,Trametes versicolor,37.898053,-122.305471
3059009136,Trametes versicolor,40.08546,-80.126727
3059007535,Trametes versicolor,33.039561,-97.197083
3059005329,Trametes versicolor,41.068878,-124.154544
3058997106,Trametes versicolor,39.889455,-87.198063
3058996433,Parmelia sulcata,45.547602,-122.229015
3058995307,Parmelia sulcata,43.129228,-76.13468
3058993619,Parmelia sulcata,49.10582,-125.781026
3058992342,Trametes versicolor,37.078051,-122.118226
3058989487,Trametes versicolor,41.867858,-80.107436
3058984790,Trametes versicolor,43.649694,-79.459239
3058980187,Trametes versicolor,33.902251,-84.231396
